Product_ID,Brand,Model,Country,Price_USD,Rating,Num_Reviews,RAM_GB,Storage_GB,Battery_mAh,Camera_MP,Screen_Size_inch,Weight_g,Processor_Score,Release_Year,5G_Support,Wireless_Charging,Fast_Charging,Water_Resistant,Engagement_Score
MOB_00514,Oppo,Oppo Lite19,China,349.27,3.52,837,6,256,4500.0,32.0,6.3,197.0,5,2022,1,0,1,0,61.77
MOB_00434,Huawei,Huawei M19,China,304.42,3.61,4023,4,256,4000.0,32.0,6.1,215.0,4,2019,1,0,1,0,96.05
MOB_00907,Sony,Sony Plus6,Japan,627.51,4.44,795,6,128,5000.0,108.0,6.7,197.0,6,2024,1,1,1,1,79.03
MOB_00797,Nokia,Nokia A7,Finland,303.59,3.67,4073,6,64,4000.0,32.0,6.3,206.0,6,2020,1,0,1,0,100.0
MOB_00933,Asus,Asus A12,Taiwan,774.37,4.32,1026,12,256,4500.0,32.0,6.3,,9,2022,1,1,0,1,66.75
MOB_00817,Nokia,Nokia X19,Finland,357.04,3.24,3229,8,256,3500.0,16.0,6.5,242.0,6,2025,1,0,1,0,86.04
MOB_00821,Nokia,Nokia A11,Finland,91.84,3.21,4797,4,64,3500.0,32.0,5.5,160.0,4,2023,0,0,0,0,100.0
MOB_00824,Nokia,Nokia A3,Finland,85.16,3.13,944,4,128,,12.0,6.0,159.0,5,2019,0,0,0,0,61.32
MOB_00326,OnePlus,OnePlus Pro14,China,430.02,4.24,2791,6,128,,64.0,6.5,183.0,6,2021,1,0,1,0,97.14
MOB_00939,Asus,Asus S4,Taiwan,968.26,3.98,2531,12,512,4500.0,64.0,6.5,170.0,9,2021,1,1,1,0,83.96
MOB_00317,OnePlus,OnePlus Plus8,China,747.1,3.74,3808,8,512,4500.0,48.0,6.5,237.0,9,2023,1,1,1,1,92.05
MOB_00630,Realme,Realme Neo8,China,332.82,3.22,2810,4,128,4500.0,64.0,6.3,227.0,7,2021,1,0,1,0,76.12
MOB_01171,HTC,HTC Max2,Taiwan,663.62,,1932,12,128,5000.0,48.0,6.3,244.0,6,2023,1,1,1,1,82.62
MOB_00539,Oppo,Oppo Pro15,China,693.48,3.18,4207,6,512,4000.0,64.0,6.5,195.0,6,2019,1,1,1,1,87.63
MOB_00696,Motorola,Motorola Lite12,USA,276.65,3.68,1439,6,64,5000.0,16.0,6.3,164.0,5,2019,0,0,1,0,66.2
MOB_00967,Asus,Asus S3,Taiwan,493.64,3.31,1765,4,128,5000.0,48.0,6.1,221.0,6,2024,1,0,1,1,66.77
MOB_01076,LG,LG S17,South Korea,289.18,3.43,1090,4,128,3500.0,32.0,6.5,215.0,5,2025,0,0,1,0,70.66
MOB_00061,Apple,Apple S13,USA,976.1,4.52,1595,16,1024,5500.0,,6.7,239.0,8,2023,1,1,1,1,79.2
MOB_00761,Nokia,Nokia S17,Finland,127.13,3.69,3825,3,128,3000.0,12.0,5.5,173.0,4,2019,0,0,0,0,96.51
MOB_00093,Apple,Apple Ultra3,USA,1051.81,4.11,510,12,512,5000.0,108.0,6.8,195.0,10,2019,1,1,0,1,70.32
MOB_01095,HTC,HTC Plus19,Taiwan,418.15,3.33,2902,6,128,3500.0,64.0,6.3,179.0,6,2021,1,0,1,0,81.91
MOB_00411,Huawei,Huawei M5,China,938.97,3.99,1984,16,512,5000.0,64.0,6.7,212.0,8,2025,1,0,1,1,86.74
MOB_00352,Google,Google Lite1,USA,781.57,3.52,3756,6,256,5000.0,64.0,6.5,207.0,9,2019,1,1,1,1,83.32
MOB_00948,Asus,Asus Max8,Taiwan,389.74,3.46,4087,8,256,4500.0,16.0,6.3,245.0,5,2020,1,0,1,0,90.92
MOB_00281,OnePlus,OnePlus Lite18,China,769.23,3.92,1503,6,512,4000.0,64.0,6.5,237.0,6,2020,1,1,1,0,84.21
MOB_00440,Huawei,Huawei A1,China,617.77,3.79,4400,6,128,4500.0,32.0,6.5,200.0,9,2025,1,1,1,0,100.0
MOB_00416,Huawei,Huawei Ultra3,China,925.25,3.66,803,12,256,4000.0,,6.8,157.0,10,2024,1,0,1,0,58.34
MOB_00360,Google,Google M5,USA,808.11,3.65,1962,8,512,4000.0,108.0,6.3,175.0,8,2020,1,1,1,0,74.09
MOB_00742,Motorola,Motorola A9,USA,189.9,3.89,2890,3,32,3000.0,8.0,6.0,,2,2020,0,0,0,0,85.25
MOB_00558,Vivo,Vivo Neo11,China,570.33,3.86,4185,12,512,4500.0,108.0,6.3,190.0,8,2024,1,1,1,0,100.0
MOB_00845,Sony,Sony A20,Japan,506.0,3.91,1676,6,512,4500.0,64.0,6.3,231.0,6,2023,1,1,0,0,74.12
MOB_00537,Oppo,Oppo Lite7,China,643.84,3.83,352,12,256,4000.0,64.0,6.3,218.0,8,2022,1,1,1,1,54.56
MOB_00712,Motorola,Motorola X12,USA,146.61,3.05,4147,4,32,4000.0,16.0,6.0,174.0,4,2025,0,0,0,0,83.02
MOB_00737,Motorola,Motorola M5,USA,352.13,3.45,1352,8,256,5000.0,48.0,6.5,,5,2019,0,0,1,0,65.34
MOB_00183,Samsung,Samsung A16,South Korea,483.55,,489,6,64,4000.0,48.0,6.3,195.0,4,2022,0,0,1,1,59.58
MOB_00653,Realme,Realme Max20,China,468.77,3.71,416,6,256,4000.0,16.0,6.5,180.0,4,2020,0,0,1,0,55.32
MOB_00452,Huawei,Huawei A11,China,648.43,3.81,3364,6,512,4500.0,32.0,6.3,213.0,7,2022,1,0,1,1,97.18
MOB_00111,Samsung,Samsung S20,South Korea,1316.74,5.0,3577,16,512,4000.0,200.0,6.5,227.0,8,2023,1,0,1,0,100.0
MOB_00371,Google,Google Pro20,USA,611.28,3.06,3648,12,128,4000.0,32.0,6.3,228.0,9,2024,1,1,1,1,75.98
MOB_00240,Xiaomi,Xiaomi Pro13,China,321.69,4.73,2306,8,128,5000.0,16.0,6.1,201.0,5,2023,1,0,1,0,99.61
MOB_00962,Asus,Asus X2,Taiwan,830.92,3.37,4992,6,512,4000.0,32.0,6.7,226.0,8,2020,1,1,1,1,100.0
MOB_01019,LG,LG Ultra6,South Korea,715.6,3.96,2760,12,128,4000.0,,6.7,250.0,6,2023,0,1,1,1,84.46
MOB_00799,Nokia,Nokia M18,Finland,254.91,3.75,1749,4,128,4000.0,64.0,6.1,223.0,7,2023,0,0,1,0,84.03
MOB_00590,Vivo,Vivo A19,China,,3.4,4249,8,256,5000.0,32.0,6.5,247.0,7,2025,1,0,1,1,87.97
MOB_00674,Realme,Realme X7,China,320.08,2.48,2353,6,64,4000.0,32.0,6.1,248.0,4,2025,1,0,1,0,65.4
MOB_00262,Xiaomi,Xiaomi Ultra9,China,364.89,3.23,4097,4,64,3500.0,16.0,6.5,169.0,4,2025,1,0,1,0,92.27
MOB_01150,HTC,HTC Max19,Taiwan,324.52,3.76,4126,4,256,5000.0,48.0,6.5,150.0,4,2022,1,0,1,0,90.14
MOB_01035,LG,LG A5,South Korea,442.17,,3930,4,128,4000.0,48.0,6.1,181.0,5,2024,0,0,1,1,100.0
MOB_00340,Google,Google Plus4,USA,840.72,4.17,4552,8,256,4000.0,32.0,6.7,216.0,6,2021,1,0,1,0,100.0
MOB_00679,Realme,Realme Neo12,China,300.82,3.28,963,6,128,4500.0,48.0,6.3,162.0,4,2024,1,0,1,0,60.79
MOB_00562,Vivo,Vivo M7,China,270.01,3.76,4095,8,256,4500.0,32.0,6.1,196.0,4,2021,0,0,1,0,91.63
MOB_00479,Oppo,Oppo Pro1,China,486.11,3.64,2207,6,256,4000.0,16.0,6.3,213.0,7,2023,1,0,1,0,78.95
MOB_00184,Samsung,Samsung Max15,South Korea,750.05,3.89,1420,8,256,5000.0,108.0,6.5,160.0,6,2025,1,0,1,1,72.61
MOB_00138,Samsung,Samsung Max17,South Korea,1330.27,3.81,4987,12,256,4000.0,108.0,6.8,163.0,9,2021,1,1,1,1,100.0
MOB_01169,HTC,HTC M7,Taiwan,407.53,3.7,4311,6,64,4000.0,48.0,6.5,241.0,6,2022,0,0,1,1,98.86
MOB_00718,Motorola,Motorola Max15,USA,593.07,3.73,4709,8,256,5000.0,48.0,6.3,212.0,6,2021,1,1,1,1,100.0
MOB_01100,HTC,HTC M12,Taiwan,362.74,3.24,1155,4,128,3500.0,16.0,6.3,171.0,4,2022,0,0,1,0,62.59
MOB_00081,Apple,Apple Lite12,USA,,3.81,1921,8,1024,4500.0,,6.7,,9,2025,1,1,0,1,80.3
MOB_00974,Asus,Asus Neo4,Taiwan,678.26,3.95,2072,6,512,4000.0,64.0,6.7,218.0,7,2019,1,1,1,1,79.82
MOB_01106,HTC,HTC X14,Taiwan,385.78,3.0,2060,4,128,4000.0,64.0,6.1,168.0,4,2021,1,0,1,0,68.62
MOB_00773,Nokia,Nokia Lite7,Finland,367.75,3.26,2907,6,256,4000.0,48.0,6.5,192.0,7,2023,1,0,1,0,80.31
MOB_00030,Apple,Apple S15,USA,1036.36,4.33,4538,12,1024,4500.0,108.0,6.7,150.0,9,2021,1,1,1,1,100.0
MOB_00567,Vivo,Vivo Plus7,China,390.96,4.15,4734,4,128,4000.0,48.0,6.1,153.0,5,2024,1,0,0,0,100.0
MOB_00166,Samsung,Samsung X11,South Korea,908.34,4.2,2469,12,512,4500.0,200.0,6.5,181.0,10,2019,0,0,1,1,83.2
MOB_00249,Xiaomi,Xiaomi Max1,China,709.97,3.39,1278,8,512,5000.0,64.0,6.3,216.0,7,2019,1,1,1,1,62.68
MOB_00308,OnePlus,OnePlus A4,China,466.94,4.48,4504,6,64,3500.0,48.0,6.5,202.0,6,2020,0,0,1,0,100.0
MOB_00775,Nokia,Nokia Ultra10,Finland,239.66,3.51,2423,6,32,4500.0,12.0,6.3,229.0,3,2021,0,0,1,0,83.01
MOB_00468,Huawei,Huawei Lite6,China,547.84,3.98,4721,6,512,5000.0,48.0,6.7,158.0,6,2025,1,0,1,0,100.0
MOB_00347,Google,Google Pro12,USA,936.75,3.77,310,8,256,5500.0,64.0,6.5,223.0,10,2025,1,1,1,1,62.73
MOB_00335,OnePlus,OnePlus Lite10,China,618.55,2.74,1857,6,128,5000.0,108.0,6.5,183.0,6,2022,1,1,1,1,65.13
MOB_00286,OnePlus,OnePlus Ultra7,China,801.41,3.81,1627,8,256,4000.0,64.0,6.7,191.0,6,2019,0,1,1,0,81.8
MOB_00966,Asus,Asus Neo8,Taiwan,451.23,3.01,3426,4,64,4500.0,16.0,6.3,153.0,7,2025,1,0,1,1,81.89
MOB_00098,Apple,Apple Ultra10,USA,1216.82,4.27,2580,12,1024,5000.0,48.0,6.7,173.0,8,2021,1,1,1,0,91.78
MOB_01099,HTC,HTC Plus1,Taiwan,556.26,3.97,1066,6,128,4500.0,48.0,6.7,249.0,9,2023,1,1,1,1,70.31
MOB_01134,HTC,HTC Lite6,Taiwan,562.86,3.09,3568,6,512,5000.0,48.0,6.3,160.0,8,2024,1,1,0,1,83.63
MOB_00928,Asus,Asus A18,Taiwan,752.05,4.2,1706,6,256,4500.0,32.0,6.7,176.0,8,2021,1,0,1,1,76.71
MOB_00672,Realme,Realme Ultra4,China,191.58,3.37,3325,4,128,4500.0,,6.0,214.0,5,2020,0,0,0,0,89.75
MOB_00978,Asus,Asus M6,Taiwan,520.12,3.56,1030,6,512,4000.0,64.0,6.7,249.0,6,2023,0,1,1,0,70.57
MOB_01009,LG,LG Max10,South Korea,755.52,3.69,2569,8,128,5000.0,48.0,6.3,158.0,8,2023,1,1,1,1,71.02
MOB_00814,Nokia,Nokia M13,Finland,86.81,3.02,742,3,64,4000.0,32.0,6.0,157.0,4,2025,0,0,0,0,59.13
MOB_00769,Nokia,Nokia Lite11,Finland,231.22,,4171,3,32,4000.0,12.0,6.3,171.0,3,2025,0,0,0,0,90.2
MOB_00893,Sony,Sony Neo9,Japan,538.33,3.83,3857,12,512,4500.0,108.0,6.3,186.0,6,2019,1,1,0,1,88.73
MOB_00066,Apple,Apple S10,USA,840.06,3.18,4827,12,256,5000.0,48.0,6.5,168.0,7,2022,1,1,1,1,96.31
MOB_01074,LG,LG Neo2,South Korea,460.62,,375,8,64,,16.0,6.5,,5,2020,1,0,1,1,42.51
MOB_00755,Motorola,Motorola Max5,USA,,3.84,443,12,128,4500.0,32.0,6.3,188.0,6,2021,1,1,1,0,69.42
MOB_01078,LG,LG M17,South Korea,167.98,2.7,1890,6,128,,32.0,6.0,245.0,3,2022,0,0,0,0,56.32
MOB_01092,HTC,HTC S17,Taiwan,421.26,3.43,2275,8,128,5000.0,16.0,6.5,176.0,7,2022,1,0,1,1,81.06
MOB_01107,HTC,HTC A6,Taiwan,239.06,3.55,605,4,64,,8.0,6.0,195.0,4,2020,0,0,1,0,57.04
MOB_00303,OnePlus,OnePlus M1,China,521.84,3.97,4249,6,512,,48.0,6.3,155.0,7,2019,0,1,1,1,100.0
MOB_00255,Xiaomi,Xiaomi Pro11,China,646.91,3.82,3567,8,128,4000.0,108.0,6.7,201.0,9,2022,1,0,1,1,88.82
MOB_00975,Asus,Asus X3,Taiwan,865.08,4.25,4588,12,128,5000.0,64.0,6.7,178.0,9,2021,1,0,1,1,100.0
MOB_00947,Asus,Asus S9,Taiwan,928.03,4.03,3854,8,512,4000.0,48.0,6.7,203.0,10,2022,0,1,1,1,98.44
MOB_00313,OnePlus,OnePlus M17,China,728.09,4.44,4099,8,512,5000.0,32.0,6.3,206.0,6,2020,1,1,1,0,100.0
MOB_00552,Vivo,Vivo X4,China,300.11,4.34,1436,4,64,4500.0,64.0,6.5,157.0,6,2020,0,0,0,0,78.76
MOB_00222,Xiaomi,Xiaomi M7,China,700.23,2.97,4903,8,256,4000.0,48.0,6.3,190.0,8,2023,0,1,1,1,93.13
MOB_00478,Oppo,Oppo A18,China,478.33,3.47,1151,6,256,4000.0,64.0,6.3,189.0,7,2022,1,0,1,1,69.15
MOB_00389,Google,Google A5,USA,725.95,3.51,969,8,128,5000.0,64.0,6.3,197.0,6,2025,1,0,1,1,61.1
MOB_00236,Xiaomi,Xiaomi Max4,China,596.59,3.69,696,8,512,4000.0,108.0,6.5,200.0,6,2023,1,1,1,1,50.8
MOB_00964,Asus,Asus M4,Taiwan,710.05,2.79,4046,6,512,4500.0,64.0,6.3,221.0,9,2023,1,1,1,1,80.88
MOB_00592,Vivo,Vivo X18,China,,3.57,2955,3,64,3000.0,32.0,6.3,193.0,3,2022,0,0,1,0,75.25
MOB_00724,Motorola,Motorola X17,USA,226.04,2.99,3368,3,32,3500.0,8.0,6.0,160.0,4,2025,0,0,1,0,81.46
MOB_00306,OnePlus,OnePlus X17,China,813.26,4.06,4963,12,128,4000.0,108.0,6.7,154.0,6,2019,1,0,1,1,100.0
MOB_01119,HTC,HTC Pro19,Taiwan,695.92,3.81,2437,6,256,4000.0,32.0,6.3,196.0,8,2024,1,0,1,1,76.75
MOB_00844,Sony,Sony Lite16,Japan,703.36,3.61,341,12,512,4500.0,48.0,6.7,231.0,6,2020,0,1,1,1,58.57
MOB_00823,Nokia,Nokia Lite9,Finland,116.62,2.78,4583,3,32,4500.0,16.0,5.5,241.0,3,2019,0,0,0,0,89.67
MOB_00932,Asus,Asus Neo7,Taiwan,671.72,4.12,2621,8,512,4000.0,48.0,6.3,196.0,9,2024,1,0,1,1,79.27
MOB_01147,HTC,HTC Ultra1,Taiwan,604.75,3.83,4890,8,512,4000.0,64.0,6.3,221.0,7,2019,1,0,1,1,100.0
MOB_00250,Xiaomi,Xiaomi Neo17,China,576.01,3.45,339,8,256,4500.0,108.0,6.5,,7,2021,1,0,1,1,48.23
MOB_00771,Nokia,Nokia Max12,Finland,327.85,3.49,4304,8,128,3500.0,48.0,6.5,243.0,4,2020,1,0,1,0,100.0
MOB_00709,Motorola,Motorola Ultra3,USA,256.59,3.52,3093,8,128,5000.0,32.0,6.1,232.0,7,2020,0,0,1,0,85.07
MOB_00072,Apple,Apple Plus16,USA,992.62,3.56,3069,12,256,5000.0,48.0,6.7,236.0,10,2024,1,1,1,1,85.01
MOB_00095,Apple,Apple M2,USA,1103.64,3.86,4343,8,256,4500.0,200.0,6.7,216.0,10,2020,1,1,1,1,93.76
MOB_00584,Vivo,Vivo S16,China,521.83,,4216,8,512,5000.0,32.0,6.3,199.0,8,2022,1,0,1,1,100.0
MOB_00034,Apple,Apple Plus9,USA,1352.01,4.17,3938,16,512,5500.0,64.0,6.8,207.0,9,2025,1,1,1,1,100.0
MOB_00875,Sony,Sony Pro10,Japan,535.06,3.88,1463,12,128,5000.0,64.0,6.3,206.0,6,2021,1,1,1,1,77.84
MOB_01112,HTC,HTC S4,Taiwan,473.53,3.8,356,6,64,3500.0,16.0,6.1,183.0,7,2025,0,0,1,1,59.65
MOB_00589,Vivo,Vivo Lite12,China,297.51,2.82,4998,8,256,4500.0,32.0,6.5,167.0,6,2019,0,0,1,0,91.79
MOB_00449,Huawei,Huawei Lite8,China,778.7,3.73,4393,12,512,,108.0,6.7,220.0,9,2022,1,0,1,0,100.0
MOB_00446,Huawei,Huawei Ultra3,China,1029.56,4.53,3065,12,1024,5000.0,200.0,6.8,236.0,10,2025,1,1,1,1,100.0
MOB_00260,Xiaomi,Xiaomi Plus20,China,345.73,3.54,909,8,64,4500.0,32.0,6.3,215.0,4,2021,0,0,1,0,65.95
MOB_00205,Xiaomi,Xiaomi Pro8,China,474.75,,892,8,64,4500.0,32.0,6.3,223.0,4,2020,1,0,0,1,64.74
MOB_00583,Vivo,Vivo S7,China,456.04,3.91,486,8,128,4000.0,48.0,6.1,230.0,6,2025,0,0,1,1,75.71
MOB_01050,LG,LG M4,South Korea,447.62,2.88,4644,6,256,,64.0,6.3,226.0,6,2025,1,0,1,0,93.73
MOB_00677,Realme,Realme X8,China,267.66,3.72,951,6,64,5000.0,16.0,6.3,184.0,6,2021,0,0,1,0,69.11
MOB_00366,Google,Google Neo15,USA,612.79,3.88,3181,8,256,5000.0,48.0,6.3,216.0,7,2022,1,0,1,1,85.12
MOB_00693,Motorola,Motorola Ultra7,USA,166.09,3.5,921,3,64,3500.0,8.0,5.5,219.0,4,2025,0,0,0,0,63.21
MOB_00078,Apple,Apple S17,USA,,4.32,3498,8,256,5000.0,48.0,6.5,217.0,8,2024,0,1,1,1,96.21
MOB_00085,Apple,Apple Plus13,USA,844.33,3.7,1536,12,256,4500.0,64.0,6.3,168.0,9,2019,0,1,0,1,67.09
MOB_00549,Vivo,Vivo Pro4,China,483.23,3.53,4488,8,256,3500.0,32.0,6.5,223.0,4,2023,1,0,1,1,87.84
MOB_00083,Apple,Apple Plus4,USA,963.72,4.59,471,8,512,5000.0,200.0,6.8,186.0,10,2021,1,1,1,1,75.62
MOB_00458,Huawei,Huawei X10,China,288.45,3.46,4603,6,256,4500.0,64.0,6.1,209.0,5,2020,0,0,1,0,99.33
MOB_00343,Google,Google A10,USA,658.37,3.31,1630,12,512,4500.0,108.0,6.7,152.0,9,2021,1,0,0,1,69.51
MOB_00437,Huawei,Huawei Lite20,China,327.21,2.95,960,8,256,,48.0,6.1,209.0,7,2022,0,0,1,0,50.2
MOB_00599,Vivo,Vivo Max19,China,483.76,3.49,1484,6,128,4500.0,64.0,6.5,203.0,5,2020,1,0,1,1,69.95
MOB_00905,Sony,Sony Ultra13,Japan,674.52,3.17,1335,8,256,4500.0,64.0,6.5,172.0,9,2021,0,1,1,1,65.38
MOB_00405,Huawei,Huawei M1,China,337.22,4.0,4223,6,128,5000.0,32.0,6.3,204.0,7,2022,1,0,1,0,97.76
MOB_01053,LG,LG Lite1,South Korea,747.61,3.32,167,12,512,4000.0,108.0,6.3,,6,2024,1,1,1,1,59.68
MOB_00618,Realme,Realme S10,China,436.86,3.18,2509,6,64,5000.0,,6.1,226.0,5,2023,1,0,1,1,80.99
MOB_01088,LG,LG X8,South Korea,175.96,2.87,2815,6,128,3000.0,8.0,5.5,229.0,4,2021,0,0,0,0,81.65
MOB_00105,Samsung,Samsung A19,South Korea,765.58,4.01,2003,8,128,4500.0,32.0,6.3,203.0,9,2019,0,1,1,0,99.44
MOB_01086,LG,LG Ultra5,South Korea,,4.19,2226,12,512,4500.0,108.0,6.3,156.0,9,2024,1,1,1,1,84.73
MOB_00616,Realme,Realme S7,China,299.18,3.28,3523,6,128,4000.0,32.0,6.1,172.0,5,2021,0,0,1,0,77.58
MOB_00063,Apple,Apple A13,USA,1277.96,4.43,2221,12,1024,4500.0,48.0,6.7,193.0,10,2024,1,0,1,1,99.61
MOB_00282,OnePlus,OnePlus M10,China,532.12,4.15,3870,6,512,4500.0,32.0,6.5,240.0,7,2019,0,1,0,1,99.32
MOB_00987,Asus,Asus Lite16,Taiwan,524.22,4.06,3614,8,128,4500.0,108.0,6.5,198.0,6,2022,0,0,1,1,98.01
MOB_00239,Xiaomi,Xiaomi Neo14,China,531.92,4.03,4691,8,128,4500.0,48.0,6.3,225.0,6,2019,1,0,1,1,100.0
MOB_00224,Xiaomi,Xiaomi X19,China,674.19,3.95,229,8,512,4000.0,64.0,6.3,168.0,7,2025,0,1,1,0,56.84
MOB_00146,Samsung,Samsung X13,South Korea,1384.75,4.12,1159,12,256,5000.0,200.0,6.5,248.0,10,2024,1,1,1,1,70.92
MOB_00102,Samsung,Samsung Pro14,South Korea,1236.28,4.63,4255,12,256,4500.0,108.0,6.7,168.0,9,2019,1,0,1,1,100.0
MOB_00374,Google,Google X11,USA,806.57,3.87,3750,6,512,5000.0,48.0,6.5,161.0,6,2020,1,1,1,0,91.77
MOB_00119,Samsung,Samsung A10,South Korea,500.16,2.99,4294,6,256,5000.0,32.0,6.3,169.0,8,2020,0,1,1,1,88.72
MOB_00815,Nokia,Nokia Pro10,Finland,238.51,3.23,1735,4,64,4500.0,8.0,5.5,198.0,3,2024,0,0,1,0,70.06
MOB_00251,Xiaomi,Xiaomi Max11,China,345.13,3.87,3906,4,256,4000.0,48.0,6.1,166.0,6,2024,1,0,1,0,100.0
MOB_01165,HTC,HTC Pro4,Taiwan,597.86,4.08,2324,8,128,4000.0,48.0,6.7,150.0,9,2024,1,1,1,1,88.69
MOB_00010,Apple,Apple S1,USA,1106.15,3.84,3113,8,1024,5000.0,64.0,6.5,247.0,8,2023,1,1,1,1,81.67
MOB_00450,Huawei,Huawei Max6,China,684.24,4.28,3784,8,128,4000.0,64.0,6.5,171.0,7,2024,1,0,1,1,97.96
MOB_00888,Sony,Sony X3,Japan,675.7,3.5,1509,6,256,4500.0,32.0,6.3,248.0,7,2021,1,1,0,1,60.99
MOB_00390,Google,Google Pro15,USA,595.11,3.77,1223,8,512,5000.0,64.0,6.5,248.0,6,2025,1,1,1,0,71.88
MOB_00635,Realme,Realme Pro6,China,208.82,2.91,1783,4,32,4500.0,12.0,5.5,171.0,2,2019,0,0,1,0,67.66
MOB_00461,Huawei,Huawei Max12,China,765.57,4.23,1029,8,512,5000.0,108.0,6.7,197.0,6,2025,1,1,1,1,68.61
MOB_01113,HTC,HTC A5,Taiwan,239.98,2.94,4777,4,64,4000.0,32.0,6.0,221.0,4,2024,0,0,1,0,98.48
MOB_00145,Samsung,Samsung Pro3,South Korea,914.68,4.31,74,16,512,4000.0,,6.7,245.0,8,2023,0,1,1,1,62.28
MOB_00502,Oppo,Oppo Neo13,China,596.23,3.82,3744,6,256,4500.0,48.0,6.7,181.0,8,2023,1,1,0,0,91.51
MOB_01116,HTC,HTC X5,Taiwan,571.26,3.53,2036,8,512,4500.0,64.0,6.3,170.0,9,2024,0,1,1,1,77.26
MOB_00540,Oppo,Oppo Ultra11,China,369.49,4.1,2380,4,256,4000.0,48.0,6.3,235.0,5,2024,1,0,1,0,89.55
MOB_00178,Samsung,Samsung Max6,South Korea,1234.1,4.19,1479,16,256,4500.0,64.0,6.8,220.0,8,2021,1,1,1,1,72.63
MOB_01167,HTC,HTC Max3,Taiwan,230.64,2.59,1722,4,32,3500.0,8.0,5.5,196.0,4,2025,0,0,1,0,54.28
MOB_01067,LG,LG Max19,South Korea,396.9,,2587,6,64,5000.0,16.0,6.3,220.0,7,2020,1,0,0,0,85.38
MOB_00594,Vivo,Vivo M16,China,268.52,3.11,1454,4,128,5000.0,48.0,6.1,163.0,5,2019,0,0,1,0,60.07
MOB_01128,HTC,HTC A7,Taiwan,,,125,6,512,4000.0,108.0,6.3,230.0,8,2024,1,1,1,0,52.57
MOB_00008,Apple,Apple S17,USA,1497.86,3.51,948,8,1024,5500.0,48.0,6.5,169.0,10,2020,1,1,0,1,59.32
MOB_00882,Sony,Sony Pro15,Japan,1008.53,4.23,2808,8,256,5500.0,200.0,6.7,232.0,8,2020,1,1,1,0,83.52
MOB_00856,Sony,Sony Neo18,Japan,465.14,3.94,4418,6,256,4500.0,64.0,6.3,214.0,5,2022,0,0,1,1,100.0
MOB_00358,Google,Google A8,USA,542.54,3.78,3989,12,256,5000.0,48.0,6.3,221.0,7,2022,1,1,1,1,100.0
MOB_00330,OnePlus,OnePlus Max3,China,483.46,3.58,490,4,64,3500.0,64.0,6.5,153.0,7,2023,1,0,0,0,57.88
MOB_00716,Motorola,Motorola S4,USA,403.44,,1218,4,256,5000.0,16.0,6.1,248.0,6,2023,1,0,1,1,70.56
MOB_00843,Sony,Sony Neo2,Japan,962.55,3.73,4203,16,256,4000.0,108.0,6.5,192.0,9,2022,1,1,1,1,100.0
MOB_00259,Xiaomi,Xiaomi Plus1,China,555.04,4.0,211,12,128,5000.0,32.0,6.7,156.0,6,2022,1,0,1,1,57.22
MOB_00906,Sony,Sony X1,Japan,806.11,3.61,287,8,256,4500.0,48.0,6.7,,7,2020,1,1,0,1,57.75
MOB_00838,Nokia,Nokia Pro7,Finland,189.16,3.85,3196,6,128,4500.0,16.0,6.0,190.0,3,2020,0,0,0,0,88.1
MOB_01014,LG,LG X11,South Korea,794.61,4.52,242,8,256,,64.0,6.7,212.0,8,2020,0,0,1,1,76.41
MOB_00842,Nokia,Nokia Lite4,Finland,314.27,3.14,1032,8,64,5000.0,48.0,6.1,206.0,7,2022,1,0,1,0,59.04
MOB_00526,Oppo,Oppo Neo20,China,280.67,3.25,1951,8,64,5000.0,48.0,6.3,214.0,5,2023,0,0,1,0,70.24
MOB_00826,Nokia,Nokia M1,Finland,332.21,3.73,305,6,128,4500.0,64.0,6.3,170.0,6,2019,1,0,1,0,60.63
MOB_00669,Realme,Realme Neo14,China,330.01,,1324,4,128,3500.0,64.0,6.1,248.0,6,2020,1,0,1,0,60.48
MOB_00763,Nokia,Nokia M9,Finland,221.23,3.05,3511,4,32,3000.0,32.0,6.3,174.0,4,2020,0,0,1,0,86.3
MOB_01149,HTC,HTC Lite9,Taiwan,473.78,3.67,4373,4,128,4000.0,64.0,6.1,187.0,6,2020,1,0,1,1,100.0
MOB_00441,Huawei,Huawei M1,China,893.16,4.81,2008,8,128,4000.0,64.0,6.5,232.0,6,2019,1,1,1,1,89.58
MOB_00532,Oppo,Oppo S11,China,566.28,4.26,1178,6,128,5000.0,64.0,6.5,165.0,7,2022,1,1,0,1,66.98
MOB_00059,Apple,Apple A5,USA,1457.65,4.19,2289,16,256,5500.0,108.0,6.8,203.0,9,2022,1,1,1,1,79.9
MOB_00229,Xiaomi,Xiaomi Plus6,China,434.84,3.46,2927,6,64,5000.0,64.0,6.3,219.0,7,2019,1,0,1,1,75.99
MOB_01049,LG,LG X11,South Korea,681.61,4.07,2117,8,256,4000.0,48.0,6.7,177.0,6,2021,0,1,1,0,76.86
MOB_00213,Xiaomi,Xiaomi Lite15,China,251.02,,1039,4,128,5000.0,48.0,6.3,218.0,6,2025,0,0,1,0,73.63
MOB_00080,Apple,Apple X4,USA,957.69,3.72,4845,8,256,4500.0,108.0,6.8,220.0,10,2021,1,1,1,1,100.0
MOB_00149,Samsung,Samsung S8,South Korea,1142.66,,4915,8,256,4500.0,48.0,6.5,154.0,9,2023,1,1,1,0,100.0
